n_iter,elapsed_time,cost,n_routes,mechanism
0,1768.63,3.35401e+06,0,initialization
0,1790.61,3.34758e+06,135,crossover
3,1854.97,3.34702e+06,137,crossover
6,1915.34,3.32039e+06,137,crossover
19,2180.47,3.32032e+06,137,crossover
44,2695.2,3.27976e+06,136,crossover
82,3471.31,3.26906e+06,136,crossover
172,5302.19,3.26756e+06,136,crossover
187,5607.34,3.25593e+06,134,crossover
231,6475.96,3.25138e+06,134,crossover
297,7804.13,3.24965e+06,135,crossover
345,8756.32,3.24319e+06,135,crossover
444,10809.8,3.24093e+06,136,crossover
480,11531.7,3.23452e+06,134,crossover
583,13641.3,3.22983e+06,135,crossover
701,16081.8,3.22773e+06,136,crossover
779,17800.9,3.22657e+06,134,crossover
790,18019,3.22454e+06,134,crossover
871,19814.6,3.20762e+06,134,crossover
938,21657.2,3.20231e+06,133,crossover
