n_iter,elapsed_time,cost,n_routes,mechanism
0,848.342,3.2573e+06,0,initialization
13,1084.55,3.25486e+06,133,mutation
14,1100.69,3.24746e+06,133,crossover
16,1138.16,3.23322e+06,134,mutation
21,1229.94,3.22664e+06,133,mutation
66,2007.97,3.22543e+06,133,mutation
121,2961.62,3.22415e+06,133,crossover
147,3402.72,3.22408e+06,134,crossover
159,3609.47,3.21954e+06,134,mutation
239,5062.53,3.21665e+06,136,mutation
241,5097.36,3.21217e+06,135,mutation
268,5575.83,3.2115e+06,135,crossover
277,5737.34,3.20914e+06,135,mutation
278,5753.95,3.20883e+06,136,mutation
345,6958.61,3.20047e+06,134,mutation
363,7292.22,3.19888e+06,135,crossover
400,7941.31,3.19769e+06,134,crossover
419,8272.67,3.19513e+06,134,mutation
442,8679.56,3.19306e+06,135,crossover
516,10044.3,3.18724e+06,132,crossover
609,11880.1,3.18614e+06,133,mutation
668,13063.6,3.18535e+06,133,crossover
723,14201.6,3.181e+06,133,crossover
813,15961.6,3.17984e+06,134,mutation
814,15978,3.17926e+06,134,crossover
826,16198.4,3.17727e+06,133,crossover
859,16817.2,3.17278e+06,132,mutation
874,17173,3.16463e+06,132,mutation
966,19539.7,3.15419e+06,132,mutation
986,20054.4,3.14962e+06,132,mutation
1005,20627.2,3.141e+06,131,mutation
1013,20851.6,3.13472e+06,131,mutation
