n_iter,elapsed_time,cost,n_routes,mechanism
0,900.939,3.23905e+06,0,initialization
9,1075.24,3.2381e+06,133,mutation
47,1771.56,3.23188e+06,132,mutation
225,5805.24,3.22374e+06,133,crossover
285,7031.65,3.21893e+06,134,crossover
378,9295.94,3.21533e+06,134,mutation
427,10489.3,3.21445e+06,133,crossover
431,10555.9,3.21289e+06,134,mutation
472,11441,3.21029e+06,133,mutation
499,12067.3,3.20529e+06,133,mutation
521,12609.4,3.20236e+06,133,mutation
560,13312.1,3.19764e+06,134,mutation
561,13328.7,3.19403e+06,134,mutation
681,15844.3,3.19092e+06,134,mutation
720,16621.5,3.18596e+06,132,mutation
804,18248.4,3.18207e+06,133,mutation
854,19247.6,3.17857e+06,133,crossover
880,19763.6,3.17694e+06,133,mutation
881,19780.1,3.1746e+06,132,mutation
904,20271.2,3.16997e+06,132,mutation
908,20340.4,3.16813e+06,133,mutation
915,20510.2,3.15896e+06,131,mutation
946,21191.6,3.15052e+06,130,mutation
