n_iter,elapsed_time,cost,n_routes,mechanism
0,1819.16,3.36109e+06,0,initialization
4,1915.1,3.35856e+06,135,crossover
6,1958,3.34358e+06,136,crossover
7,1976.66,3.34145e+06,136,crossover
13,2102.38,3.3205e+06,136,crossover
17,2180.41,3.30281e+06,135,crossover
42,2704.52,3.28348e+06,135,crossover
82,3536.75,3.28188e+06,135,crossover
88,3652.22,3.25529e+06,135,crossover
127,4459.9,3.2482e+06,134,crossover
263,7225.57,3.23872e+06,135,crossover
271,7383.47,3.23527e+06,135,crossover
394,9808.69,3.23355e+06,134,crossover
500,11964.6,3.22969e+06,135,crossover
529,12561.5,3.22362e+06,136,crossover
634,14742.5,3.21945e+06,136,crossover
637,14801.5,3.2108e+06,135,crossover
759,17403.5,3.20428e+06,135,crossover
900,20632.5,3.20221e+06,133,crossover
903,20727.3,3.19411e+06,134,crossover
