n_iter,elapsed_time,cost,n_routes,mechanism
0,1826.09,3.36315e+06,0,initialization
0,1848.11,3.3485e+06,135,crossover
1,1867.31,3.3232e+06,136,crossover
2,1889.48,3.32241e+06,136,crossover
5,1952.1,3.30646e+06,134,crossover
47,2826.18,3.29488e+06,136,crossover
61,3097.8,3.29227e+06,137,crossover
74,3362.86,3.27082e+06,135,crossover
139,4675.94,3.25972e+06,136,crossover
177,5458.18,3.23907e+06,135,crossover
231,6538.49,3.23618e+06,135,crossover
274,7403.17,3.23414e+06,135,crossover
326,8440.52,3.23082e+06,135,crossover
387,9624.38,3.22196e+06,135,crossover
483,11446.6,3.22128e+06,134,crossover
599,13791.2,3.21731e+06,135,crossover
724,16478.2,3.2169e+06,134,crossover
726,16514.9,3.2136e+06,134,crossover
778,17618,3.20517e+06,134,crossover
844,19065,3.20504e+06,135,crossover
883,19837.5,3.18676e+06,134,crossover
957,21413.3,3.18301e+06,131,crossover
958,21431.3,3.17621e+06,133,crossover
