n_iter,elapsed_time,cost,n_routes,mechanism
0,891.941,3.25712e+06,0,initialization
8,1043.71,3.256e+06,133,mutation
26,1348.24,3.24368e+06,133,mutation
47,1698.16,3.23963e+06,135,mutation
79,2251.68,3.23587e+06,132,crossover
92,2466.33,3.23208e+06,134,crossover
175,3867.46,3.23179e+06,133,crossover
190,4126.1,3.22847e+06,132,mutation
243,5058.8,3.22642e+06,134,crossover
299,6047.36,3.2257e+06,134,crossover
308,6204.44,3.22473e+06,134,crossover
325,6510.57,3.22267e+06,134,mutation
350,6946.02,3.21588e+06,133,mutation
480,9274.73,3.21237e+06,134,crossover
540,10349,3.20791e+06,133,crossover
627,11971.7,3.20574e+06,133,mutation
706,13414,3.2051e+06,134,crossover
721,13678.5,3.20454e+06,134,crossover
739,14022.8,3.1952e+06,133,mutation
811,15440.1,3.19282e+06,134,mutation
812,15456.3,3.19022e+06,134,mutation
874,16844.6,3.18928e+06,134,mutation
884,17073.6,3.1779e+06,133,mutation
887,17156.8,3.17611e+06,134,mutation
893,17278.2,3.17229e+06,134,mutation
900,17410.9,3.17045e+06,134,mutation
926,18065.1,3.16527e+06,132,mutation
943,18493.5,3.1634e+06,132,crossover
948,18579,3.15626e+06,132,mutation
953,18697,3.15501e+06,132,mutation
992,19825.1,3.15119e+06,132,mutation
996,19978.2,3.14341e+06,131,mutation
